Li,Be,B,C,N,F,Na,Mg,Al,Si,P,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Th,IWI,WI,CI,SI,SGP,CP,HDP,UGC,SCT,FSP,ME,DP,Calcination Temperture (℃),Calc T. (hr),Reaction Temperture (℃),H2 vol.%,O2 vol.%,CO vol.%,H2O vol.%,CO2 vol.%,CH4 vol.%,TOS (min),F/W (mg.min/ml),CO Conversion,AN (1),AW (1),atomic radius (1),electronegativity (1),m. p. (1),b. p. (1),delta_fus H (1),density (1),ionization enegy (1),Surface energy (1),AN (2),AW (2),atomic radius (2),electronegativity (2),m. p. (2),b. p. (2),delta_fus H (2),density (2),ionization enegy (2),Surface energy (2),AN (3),AW (3),atomic radius (3),electronegativity (3),m. p. (3),b. p. (3),delta_fus H (3),density (3),ionization enegy (3),Surface energy (3),AN (4),AW (4),atomic radius (4),electronegativity (4),m. p. (4),b. p. (4),delta_fus H (4),density (4),ionization enegy (4),Surface energy (4)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.560468714564564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.969793686689286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4697375987461454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500.0,2.0,220.0,0.0,0.0,5.0,30.0,0.0,0.0,60.0,1.5,99.8,2302.4187485825823,5250.896198017437,118.57456555200301,76.55542339037088,122488.67742459339,269498.1145215913,1208.7698430058558,375.29425601896094,381.8503934055498,90.36993588186637,2376.2480338279784,5740.523612204157,75.79411832037518,45.886168929092,43755.739657384154,148843.2604637422,223.6950735293235,277.36550325888646,226.91939629246596,41.789189560423075,116.10927030094548,289.4892177171925,2.557343421818293,3.7331335008152093,1965.5241829311826,4598.808946476689,18.69506225605097,28.36593565580061,13.559064217232565,1.0876058230721475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.560468714564564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.969793686689286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4697375987461454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500.0,2.0,240.0,0.0,0.0,5.0,30.0,0.0,0.0,60.0,1.5,99.8,2302.4187485825823,5250.896198017437,118.57456555200301,76.55542339037088,122488.67742459339,269498.1145215913,1208.7698430058558,375.29425601896094,381.8503934055498,90.36993588186637,2376.2480338279784,5740.523612204157,75.79411832037518,45.886168929092,43755.739657384154,148843.2604637422,223.6950735293235,277.36550325888646,226.91939629246596,41.789189560423075,116.10927030094548,289.4892177171925,2.557343421818293,3.7331335008152093,1965.5241829311826,4598.808946476689,18.69506225605097,28.36593565580061,13.559064217232565,1.0876058230721475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.560468714564564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.969793686689286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4697375987461454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500.0,2.0,260.0,0.0,0.0,5.0,30.0,0.0,0.0,60.0,1.5,99.7,2302.4187485825823,5250.896198017437,118.57456555200301,76.55542339037088,122488.67742459339,269498.1145215913,1208.7698430058558,375.29425601896094,381.8503934055498,90.36993588186637,2376.2480338279784,5740.523612204157,75.79411832037518,45.886168929092,43755.739657384154,148843.2604637422,223.6950735293235,277.36550325888646,226.91939629246596,41.789189560423075,116.10927030094548,289.4892177171925,2.557343421818293,3.7331335008152093,1965.5241829311826,4598.808946476689,18.69506225605097,28.36593565580061,13.559064217232565,1.0876058230721475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.560468714564564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.969793686689286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4697375987461454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500.0,2.0,280.0,0.0,0.0,5.0,30.0,0.0,0.0,60.0,1.5,99.7,2302.4187485825823,5250.896198017437,118.57456555200301,76.55542339037088,122488.67742459339,269498.1145215913,1208.7698430058558,375.29425601896094,381.8503934055498,90.36993588186637,2376.2480338279784,5740.523612204157,75.79411832037518,45.886168929092,43755.739657384154,148843.2604637422,223.6950735293235,277.36550325888646,226.91939629246596,41.789189560423075,116.10927030094548,289.4892177171925,2.557343421818293,3.7331335008152093,1965.5241829311826,4598.808946476689,18.69506225605097,28.36593565580061,13.559064217232565,1.0876058230721475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.560468714564564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.969793686689286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4697375987461454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500.0,2.0,300.0,0.0,0.0,5.0,30.0,0.0,0.0,60.0,1.5,99.4,2302.4187485825823,5250.896198017437,118.57456555200301,76.55542339037088,122488.67742459339,269498.1145215913,1208.7698430058558,375.29425601896094,381.8503934055498,90.36993588186637,2376.2480338279784,5740.523612204157,75.79411832037518,45.886168929092,43755.739657384154,148843.2604637422,223.6950735293235,277.36550325888646,226.91939629246596,41.789189560423075,116.10927030094548,289.4892177171925,2.557343421818293,3.7331335008152093,1965.5241829311826,4598.808946476689,18.69506225605097,28.36593565580061,13.559064217232565,1.0876058230721475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.73940381733381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2605961826661958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500.0,2.0,110.0,0.0,0.0,5.0,30.0,0.0,0.0,60.0,1.5,2.32,3949.5761526933525,9007.403373832458,203.40317186370766,131.323407077054,210117.45132328634,462297.8886727569,2073.52748016401,643.7809128890163,655.0273309838108,155.02086399321408,99.58709843062947,248.2953440727395,2.193437357839181,3.201914303972137,1685.8330929649835,3944.4054555625266,16.034783443514012,24.32950632545758,11.62963008318699,0.9328411751729848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.73940381733381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2605961826661958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500.0,2.0,120.0,0.0,0.0,5.0,30.0,0.0,0.0,60.0,1.5,7.05,3949.5761526933525,9007.403373832458,203.40317186370766,131.323407077054,210117.45132328634,462297.8886727569,2073.52748016401,643.7809128890163,655.0273309838108,155.02086399321408,99.58709843062947,248.2953440727395,2.193437357839181,3.201914303972137,1685.8330929649835,3944.4054555625266,16.034783443514012,24.32950632545758,11.62963008318699,0.9328411751729848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.73940381733381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2605961826661958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500.0,2.0,130.0,0.0,0.0,5.0,30.0,0.0,0.0,60.0,1.5,12.1,3949.5761526933525,9007.403373832458,203.40317186370766,131.323407077054,210117.45132328634,462297.8886727569,2073.52748016401,643.7809128890163,655.0273309838108,155.02086399321408,99.58709843062947,248.2953440727395,2.193437357839181,3.201914303972137,1685.8330929649835,3944.4054555625266,16.034783443514012,24.32950632545758,11.62963008318699,0.9328411751729848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.73940381733381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2605961826661958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500.0,2.0,140.0,0.0,0.0,5.0,30.0,0.0,0.0,60.0,1.5,18.0,3949.5761526933525,9007.403373832458,203.40317186370766,131.323407077054,210117.45132328634,462297.8886727569,2073.52748016401,643.7809128890163,655.0273309838108,155.02086399321408,99.58709843062947,248.2953440727395,2.193437357839181,3.201914303972137,1685.8330929649835,3944.4054555625266,16.034783443514012,24.32950632545758,11.62963008318699,0.9328411751729848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.73940381733381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2605961826661958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500.0,2.0,150.0,0.0,0.0,5.0,30.0,0.0,0.0,60.0,1.5,24.8,3949.5761526933525,9007.403373832458,203.40317186370766,131.323407077054,210117.45132328634,462297.8886727569,2073.52748016401,643.7809128890163,655.0273309838108,155.02086399321408,99.58709843062947,248.2953440727395,2.193437357839181,3.201914303972137,1685.8330929649835,3944.4054555625266,16.034783443514012,24.32950632545758,11.62963008318699,0.9328411751729848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.73940381733381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2605961826661958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500.0,2.0,160.0,0.0,0.0,5.0,30.0,0.0,0.0,60.0,1.5,39.6,3949.5761526933525,9007.403373832458,203.40317186370766,131.323407077054,210117.45132328634,462297.8886727569,2073.52748016401,643.7809128890163,655.0273309838108,155.02086399321408,99.58709843062947,248.2953440727395,2.193437357839181,3.201914303972137,1685.8330929649835,3944.4054555625266,16.034783443514012,24.32950632545758,11.62963008318699,0.9328411751729848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.73940381733381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2605961826661958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500.0,2.0,170.0,0.0,0.0,5.0,30.0,0.0,0.0,60.0,1.5,50.9,3949.5761526933525,9007.403373832458,203.40317186370766,131.323407077054,210117.45132328634,462297.8886727569,2073.52748016401,643.7809128890163,655.0273309838108,155.02086399321408,99.58709843062947,248.2953440727395,2.193437357839181,3.201914303972137,1685.8330929649835,3944.4054555625266,16.034783443514012,24.32950632545758,11.62963008318699,0.9328411751729848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.73940381733381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2605961826661958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500.0,2.0,180.0,0.0,0.0,5.0,30.0,0.0,0.0,60.0,1.5,61.9,3949.5761526933525,9007.403373832458,203.40317186370766,131.323407077054,210117.45132328634,462297.8886727569,2073.52748016401,643.7809128890163,655.0273309838108,155.02086399321408,99.58709843062947,248.2953440727395,2.193437357839181,3.201914303972137,1685.8330929649835,3944.4054555625266,16.034783443514012,24.32950632545758,11.62963008318699,0.9328411751729848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.73940381733381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2605961826661958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500.0,2.0,190.0,0.0,0.0,5.0,30.0,0.0,0.0,60.0,1.5,69.9,3949.5761526933525,9007.403373832458,203.40317186370766,131.323407077054,210117.45132328634,462297.8886727569,2073.52748016401,643.7809128890163,655.0273309838108,155.02086399321408,99.58709843062947,248.2953440727395,2.193437357839181,3.201914303972137,1685.8330929649835,3944.4054555625266,16.034783443514012,24.32950632545758,11.62963008318699,0.9328411751729848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.73940381733381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2605961826661958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500.0,2.0,200.0,0.0,0.0,5.0,30.0,0.0,0.0,60.0,1.5,77.0,3949.5761526933525,9007.403373832458,203.40317186370766,131.323407077054,210117.45132328634,462297.8886727569,2073.52748016401,643.7809128890163,655.0273309838108,155.02086399321408,99.58709843062947,248.2953440727395,2.193437357839181,3.201914303972137,1685.8330929649835,3944.4054555625266,16.034783443514012,24.32950632545758,11.62963008318699,0.9328411751729848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.73940381733381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2605961826661958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500.0,2.0,220.0,0.0,0.0,5.0,30.0,0.0,0.0,60.0,1.5,92.1,3949.5761526933525,9007.403373832458,203.40317186370766,131.323407077054,210117.45132328634,462297.8886727569,2073.52748016401,643.7809128890163,655.0273309838108,155.02086399321408,99.58709843062947,248.2953440727395,2.193437357839181,3.201914303972137,1685.8330929649835,3944.4054555625266,16.034783443514012,24.32950632545758,11.62963008318699,0.9328411751729848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.73940381733381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2605961826661958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500.0,2.0,240.0,0.0,0.0,5.0,30.0,0.0,0.0,60.0,1.5,92.9,3949.5761526933525,9007.403373832458,203.40317186370766,131.323407077054,210117.45132328634,462297.8886727569,2073.52748016401,643.7809128890163,655.0273309838108,155.02086399321408,99.58709843062947,248.2953440727395,2.193437357839181,3.201914303972137,1685.8330929649835,3944.4054555625266,16.034783443514012,24.32950632545758,11.62963008318699,0.9328411751729848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.73940381733381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2605961826661958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500.0,2.0,300.0,0.0,0.0,5.0,30.0,0.0,0.0,60.0,1.5,98.2,3949.5761526933525,9007.403373832458,203.40317186370766,131.323407077054,210117.45132328634,462297.8886727569,2073.52748016401,643.7809128890163,655.0273309838108,155.02086399321408,99.58709843062947,248.2953440727395,2.193437357839181,3.201914303972137,1685.8330929649835,3944.4054555625266,16.034783443514012,24.32950632545758,11.62963008318699,0.9328411751729848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.17928149962223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8207185003777632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500.0,2.0,100.0,0.0,0.0,5.0,30.0,0.0,0.0,60.0,1.5,9.16,2181.9441929916893,4747.414667542417,174.55553543933513,152.73609350941825,192506.98539076676,353078.24213865516,1403.3868332196546,447.29855956329624,677.2060520075706,191.4160132942709,64.83676152984329,161.65413257650673,1.428050190657308,2.0846249909595187,1097.571472110194,2568.028187682021,10.439539324805148,15.83986705729083,7.571538525235054,0.6073316902795447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.17928149962223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8207185003777632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500.0,2.0,111.0,0.0,0.0,5.0,30.0,0.0,0.0,60.0,1.5,6.18,2181.9441929916893,4747.414667542417,174.55553543933513,152.73609350941825,192506.98539076676,353078.24213865516,1403.3868332196546,447.29855956329624,677.2060520075706,191.4160132942709,64.83676152984329,161.65413257650673,1.428050190657308,2.0846249909595187,1097.571472110194,2568.028187682021,10.439539324805148,15.83986705729083,7.571538525235054,0.6073316902795447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
